session date,observer id,session id,location id,participant id,session start,session end,observer/session/task id,What,Subcategories,start time,end time,total time,[With Whom] Doctor,[With Whom] Nurse,[With Whom] Clerks,[With Whom] Patient Relation Reps,[With Whom] Patient,[With Whom] Relative,[With Whom] Allied Health Professional,[With Whom] Other,[With Whom] No one,[How] Paper Based Record,[How] Desktop Computer,[How] Mobile Computer,[How] Phone,Where,Comments,ended by,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,is session complete?,health_professional_desc,total_session,total_activity,time_slot,task_order,with_whom,how,start_normalized_hms,end_normalized_hms
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_115,Social-Personal Activities,0,17:02:27,17:04:09,00:01:42,0,0,0,0,0,0,1,0,0,0,0,0,0,Treatment Room,0,10153_10389_116,NA,NA,NA,00:01:42,NA,NA,TRUE,Nurse,240.41666666666666,1.7,afternoon,115,Allied Health Professional,NA,03:27:09,03:28:51
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_116,Professional Communication,0,17:04:09,17:05:46,00:01:37,0,1,0,0,0,0,0,0,0,0,0,0,0,Treatment Room,0,10153_10389_117,NA,NA,NA,00:01:37,NA,NA,TRUE,Nurse,240.41666666666666,1.6166666666666667,afternoon,116,Nurse,NA,03:28:51,03:30:28
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_117,In Transit,0,17:05:46,17:06:34,00:00:48,0,0,0,0,0,0,0,0,1,0,0,0,0,Waiting Area,0,10153_10389_118,NA,NA,NA,00:00:48,NA,NA,TRUE,Nurse,240.41666666666666,0.8,afternoon,117,NA,NA,03:30:28,03:31:16
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_118,Documentation,0,17:06:34,17:07:55,00:01:21,0,0,0,0,0,0,0,0,1,0,1,0,0,Screeening/Triage Area,0,10153_10389_119,NA,NA,NA,00:01:21,NA,NA,TRUE,Nurse,240.41666666666666,1.35,afternoon,118,NA,Desktop Computer,03:31:16,03:32:37
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_119,Professional Communication,0,17:07:55,17:08:31,00:00:36,1,0,0,0,0,0,0,0,0,1,0,0,0,Screeening/Triage Area,0,10153_10389_120,NA,NA,NA,00:00:36,NA,NA,TRUE,Nurse,240.41666666666666,0.6,afternoon,119,Doctor,Paper,03:32:37,03:33:13
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_120,Direct Care,Medical History,17:08:31,17:17:50,00:09:19,0,0,0,0,1,0,0,0,0,0,1,0,0,Screeening/Triage Area,0,10153_10389_121,NA,NA,NA,00:09:19,NA,NA,TRUE,Nurse,240.41666666666666,9.316666666666666,afternoon,120,Patient,Desktop Computer,03:33:13,03:42:32
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_121,Direct Care,Physical Exam/Vitals,17:17:50,17:21:48,00:03:58,0,0,0,0,1,0,0,0,0,0,1,0,0,Screeening/Triage Area,0,10153_10389_122,NA,NA,NA,00:03:58,NA,NA,TRUE,Nurse,240.41666666666666,3.966666666666667,afternoon,121,Patient,Desktop Computer,03:42:32,03:46:30
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_122,Documentation,0,17:21:48,17:24:52,00:03:04,0,0,0,0,0,0,0,0,1,0,1,0,0,Screeening/Triage Area,0,10153_10389_123,NA,NA,NA,00:03:04,NA,NA,TRUE,Nurse,240.41666666666666,3.066666666666667,afternoon,122,NA,Desktop Computer,03:46:30,03:49:34
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_123,Indirect Care,Wash Hands,17:24:52,17:26:01,00:01:09,0,0,0,0,0,0,0,0,1,0,0,0,0,Screeening/Triage Area,0,10153_10389_124,NA,NA,NA,00:01:09,NA,NA,TRUE,Nurse,240.41666666666666,1.15,afternoon,123,NA,NA,03:49:34,03:50:43
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_124,Documentation,0,17:26:01,17:29:07,00:03:06,0,0,0,0,0,0,0,0,1,0,1,0,0,Screeening/Triage Area,0,10153_10389_125,NA,NA,NA,00:03:06,NA,NA,TRUE,Nurse,240.41666666666666,3.1,afternoon,124,NA,Desktop Computer,03:50:43,03:53:49
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_125,In Transit,0,17:29:07,17:29:58,00:00:51,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10153_10389_126,NA,NA,NA,00:00:51,NA,NA,TRUE,Nurse,240.41666666666666,0.85,afternoon,125,NA,NA,03:53:49,03:54:40
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_126,Direct Care,Medical History,17:29:58,17:33:35,00:03:37,0,0,0,0,1,0,0,0,0,0,1,0,0,Screeening/Triage Area,0,10153_10389_127,NA,NA,NA,00:03:37,NA,NA,TRUE,Nurse,240.41666666666666,3.6166666666666667,afternoon,126,Patient,Desktop Computer,03:54:40,03:58:17
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_127,Direct Care,Physical Exam/Vitals,17:33:35,17:35:05,00:01:30,0,0,0,0,1,0,0,0,0,0,1,0,0,Screeening/Triage Area,0,10153_10389_128,NA,NA,NA,00:01:30,NA,NA,TRUE,Nurse,240.41666666666666,1.5,afternoon,127,Patient,Desktop Computer,03:58:17,03:59:47
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_128,Documentation,0,17:35:05,17:35:27,00:00:22,0,0,0,0,0,0,0,0,1,0,0,0,0,Screeening/Triage Area,0,10153_10389_129,NA,NA,NA,00:00:22,NA,NA,TRUE,Nurse,240.41666666666666,0.36666666666666664,afternoon,128,NA,NA,03:59:47,04:00:09
06-Jun-2025,10153,10389,Winston Scott,MC4,13:35:18,17:35:43,10153_10389_129,Documentation,0,17:35:27,17:35:43,00:00:16,0,0,0,0,0,0,0,0,1,0,1,0,0,Screeening/Triage Area,0,user,NA,NA,NA,00:00:16,NA,NA,TRUE,Nurse,240.41666666666666,0.26666666666666666,afternoon,129,NA,Desktop Computer,04:00:09,04:00:25
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_1,Professional Communication,0,09:01:36,09:07:34,00:05:58,0,0,0,0,0,0,0,1,0,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_2,NA,NA,NA,00:05:58,NA,NA,TRUE,Nurse,245.71666666666667,5.966666666666667,morning,1,Other,NA,00:00:00,00:05:58
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_2,In Transit,0,09:07:34,09:08:03,00:00:29,0,0,0,0,1,0,0,0,0,1,0,0,0,Corridors,0,10153_10390_3,NA,NA,NA,00:00:29,NA,NA,TRUE,Nurse,245.71666666666667,0.48333333333333334,morning,2,Patient,Paper,00:05:58,00:06:27
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_3,Indirect Care,Wash Hands,09:08:03,09:08:20,00:00:17,0,0,0,0,0,0,0,0,1,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_4,NA,NA,NA,00:00:17,NA,NA,TRUE,Nurse,245.71666666666667,0.2833333333333333,morning,3,NA,NA,00:06:27,00:06:44
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_4,Direct Care,Medical History,09:08:20,09:10:10,00:01:50,0,0,0,0,1,1,0,0,0,0,1,0,0,Consultation Room (minor case unit),0,10153_10390_5,NA,NA,NA,00:01:50,NA,NA,TRUE,Nurse,245.71666666666667,1.8333333333333333,morning,4,"Patient, Relative",Desktop Computer,00:06:44,00:08:34
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_5,Direct Care,Physical Exam/Vitals,09:10:10,09:11:19,00:01:09,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_6,NA,NA,NA,00:01:09,NA,NA,TRUE,Nurse,245.71666666666667,1.15,morning,5,Patient,NA,00:08:34,00:09:43
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_6,Social-Personal Activities,0,09:11:19,09:11:38,00:00:19,0,0,0,0,0,0,0,1,0,0,0,0,1,Consultation Room (minor case unit),0,10153_10390_7,NA,NA,NA,00:00:19,NA,NA,TRUE,Nurse,245.71666666666667,0.31666666666666665,morning,6,Other,Phone,00:09:43,00:10:02
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_7,Direct Care,Medical History,09:11:38,09:13:58,00:02:20,0,0,0,0,1,1,0,0,0,1,1,0,0,Consultation Room (minor case unit),0,10153_10390_8,NA,NA,NA,00:02:20,NA,NA,TRUE,Nurse,245.71666666666667,2.3333333333333335,morning,7,"Patient, Relative","Paper, Desktop Computer",00:10:02,00:12:22
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_8,Professional Communication,0,09:13:58,09:15:49,00:01:51,1,0,0,0,0,0,0,0,0,0,1,0,1,Consultation Room (minor case unit),0,10153_10390_9,NA,NA,NA,00:01:51,NA,NA,TRUE,Nurse,245.71666666666667,1.85,morning,8,Doctor,"Desktop Computer, Phone",00:12:22,00:14:13
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_9,Direct Care,Medical History,09:15:49,09:26:57,00:11:08,0,0,0,0,1,1,0,0,0,1,1,0,0,Consultation Room (minor case unit),0,10153_10390_10,NA,NA,NA,00:11:08,NA,NA,TRUE,Nurse,245.71666666666667,11.133333333333333,morning,9,"Patient, Relative","Paper, Desktop Computer",00:14:13,00:25:21
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_10,Supervision-Education,0,09:26:57,09:28:17,00:01:20,0,0,0,0,0,1,0,0,0,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_11,NA,NA,NA,00:01:20,NA,NA,TRUE,Nurse,245.71666666666667,1.3333333333333333,morning,10,Relative,NA,00:25:21,00:26:41
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_11,Direct Care,Physical Exam/Vitals,09:28:17,09:30:08,00:01:51,0,0,0,0,1,1,0,0,0,1,1,0,0,Consultation Room (minor case unit),0,10153_10390_12,NA,NA,NA,00:01:51,NA,NA,TRUE,Nurse,245.71666666666667,1.85,morning,11,"Patient, Relative","Paper, Desktop Computer",00:26:41,00:28:32
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_12,Indirect Care,Wash Hands,09:30:08,09:30:51,00:00:43,0,0,0,0,0,0,0,0,1,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_13,NA,NA,NA,00:00:43,NA,NA,TRUE,Nurse,245.71666666666667,0.7166666666666667,morning,12,NA,NA,00:28:32,00:29:15
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_13,Supervision-Education,0,09:30:51,09:31:53,00:01:02,0,0,0,0,0,1,0,0,0,1,0,0,0,Consultation Room (minor case unit),0,10153_10390_14,NA,NA,NA,00:01:02,NA,NA,TRUE,Nurse,245.71666666666667,1.0333333333333334,morning,13,Relative,Paper,00:29:15,00:30:17
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_14,In Transit,0,09:31:53,09:32:26,00:00:33,0,0,0,0,1,1,0,0,0,1,0,0,0,Corridors,0,10153_10390_15,NA,NA,NA,00:00:33,NA,NA,TRUE,Nurse,245.71666666666667,0.55,morning,14,"Patient, Relative",Paper,00:30:17,00:30:50
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_15,Direct Care,Medical History,09:32:26,09:32:56,00:00:30,0,0,0,0,1,1,0,0,0,1,0,0,0,Consultation Room (minor case unit),0,10153_10390_16,NA,NA,NA,00:00:30,NA,NA,TRUE,Nurse,245.71666666666667,0.5,morning,15,"Patient, Relative",Paper,00:30:50,00:31:20
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_16,Direct Care,Physical Exam/Vitals,09:32:56,09:33:30,00:00:34,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_17,NA,NA,NA,00:00:34,NA,NA,TRUE,Nurse,245.71666666666667,0.5666666666666667,morning,16,Patient,NA,00:31:20,00:31:54
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_17,Documentation,0,09:33:30,09:33:49,00:00:19,0,0,0,0,0,0,0,0,1,1,0,0,0,Consultation Room (minor case unit),0,10153_10390_18,NA,NA,NA,00:00:19,NA,NA,TRUE,Nurse,245.71666666666667,0.31666666666666665,morning,17,NA,Paper,00:31:54,00:32:13
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_18,Direct Care,Physical Exam/Vitals,09:33:49,09:35:23,00:01:34,0,0,0,0,1,1,0,0,0,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_19,NA,NA,NA,00:01:34,NA,NA,TRUE,Nurse,245.71666666666667,1.5666666666666667,morning,18,"Patient, Relative",NA,00:32:13,00:33:47
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_19,Indirect Care,Wash Hands,09:35:23,09:36:56,00:01:33,0,0,0,0,0,0,0,0,1,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_20,NA,NA,NA,00:01:33,NA,NA,TRUE,Nurse,245.71666666666667,1.55,morning,19,NA,NA,00:33:47,00:35:20
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_20,Direct Care,Medical History,09:36:56,09:37:50,00:00:54,0,0,0,0,1,1,0,0,0,0,1,0,0,Consultation Room (minor case unit),0,10153_10390_21,NA,NA,NA,00:00:54,NA,NA,TRUE,Nurse,245.71666666666667,0.9,morning,20,"Patient, Relative",Desktop Computer,00:35:20,00:36:14
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_21,Supervision-Education,0,09:37:50,09:39:04,00:01:14,0,0,0,0,0,1,0,0,0,0,1,0,0,Consultation Room (minor case unit),0,10153_10390_22,NA,NA,NA,00:01:14,NA,NA,TRUE,Nurse,245.71666666666667,1.2333333333333334,morning,21,Relative,Desktop Computer,00:36:14,00:37:28
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_22,Direct Care,Medical History,09:39:04,09:40:35,00:01:31,0,0,0,0,1,1,0,0,0,1,1,0,0,Consultation Room (minor case unit),0,10153_10390_23,NA,NA,NA,00:01:31,NA,NA,TRUE,Nurse,245.71666666666667,1.5166666666666666,morning,22,"Patient, Relative","Paper, Desktop Computer",00:37:28,00:38:59
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_23,Direct Care,Physical Exam/Vitals,09:40:35,09:41:43,00:01:08,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_24,NA,NA,NA,00:01:08,NA,NA,TRUE,Nurse,245.71666666666667,1.1333333333333333,morning,23,Patient,NA,00:38:59,00:40:07
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_24,Supervision-Education,0,09:41:43,09:42:18,00:00:35,0,0,0,0,0,1,0,0,0,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_25,NA,NA,NA,00:00:35,NA,NA,TRUE,Nurse,245.71666666666667,0.5833333333333334,morning,24,Relative,NA,00:40:07,00:40:42
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_25,Direct Care,Medical History,09:42:18,09:44:38,00:02:20,0,0,0,0,0,1,0,0,0,1,1,0,0,Consultation Room (minor case unit),0,10153_10390_26,NA,NA,NA,00:02:20,NA,NA,TRUE,Nurse,245.71666666666667,2.3333333333333335,morning,25,Relative,"Paper, Desktop Computer",00:40:42,00:43:02
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_26,Direct Care,Other Direct Care,09:44:38,09:45:39,00:01:01,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10153_10390_27,NA,NA,NA,00:01:01,NA,NA,TRUE,Nurse,245.71666666666667,1.0166666666666666,morning,26,NA,NA,00:43:02,00:44:03
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_27,Direct Care,Other Direct Care,09:45:39,09:46:07,00:00:28,0,0,0,0,0,0,0,0,1,0,0,0,0,Treatment Room,0,10153_10390_28,NA,NA,NA,00:00:28,NA,NA,TRUE,Nurse,245.71666666666667,0.4666666666666667,morning,27,NA,NA,00:44:03,00:44:31
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_28,Professional Communication,0,09:46:07,09:46:30,00:00:23,0,0,0,0,0,0,0,1,0,0,0,0,1,Consultation Room (minor case unit),0,10153_10390_29,NA,NA,NA,00:00:23,NA,NA,TRUE,Nurse,245.71666666666667,0.38333333333333336,morning,28,Other,Phone,00:44:31,00:44:54
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_29,Direct Care,Physical Exam/Vitals,09:46:30,09:50:43,00:04:13,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_30,NA,NA,NA,00:04:13,NA,NA,TRUE,Nurse,245.71666666666667,4.216666666666667,morning,29,Patient,NA,00:44:54,00:49:07
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_30,Documentation,0,09:50:43,09:51:14,00:00:31,0,0,0,0,0,0,0,0,1,1,0,0,0,Consultation Room (minor case unit),0,10153_10390_31,NA,NA,NA,00:00:31,NA,NA,TRUE,Nurse,245.71666666666667,0.5166666666666667,morning,30,NA,Paper,00:49:07,00:49:38
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_31,Supervision-Education,0,09:51:14,09:52:31,00:01:17,0,0,0,0,0,1,0,0,0,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_32,NA,NA,NA,00:01:17,NA,NA,TRUE,Nurse,245.71666666666667,1.2833333333333334,morning,31,Relative,NA,00:49:38,00:50:55
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_32,Direct Care,Medical History,09:52:31,09:54:45,00:02:14,0,0,0,0,0,1,0,0,0,0,1,0,0,Consultation Room (minor case unit),0,10153_10390_33,NA,NA,NA,00:02:14,NA,NA,TRUE,Nurse,245.71666666666667,2.2333333333333334,morning,32,Relative,Desktop Computer,00:50:55,00:53:09
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_33,Documentation,0,09:54:45,10:01:30,00:06:45,0,0,0,0,0,0,0,0,1,1,1,0,0,Consultation Room (minor case unit),0,10153_10390_34,NA,NA,NA,00:06:45,NA,NA,TRUE,Nurse,245.71666666666667,6.75,morning,33,NA,"Paper, Desktop Computer",00:53:09,00:59:54
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_34,Direct Care,Physical Exam/Vitals,10:01:30,10:03:27,00:01:57,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_35,NA,NA,NA,00:01:57,NA,NA,TRUE,Nurse,245.71666666666667,1.95,morning,34,Patient,NA,00:59:54,01:01:51
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_35,Documentation,0,10:03:27,10:05:47,00:02:20,0,0,0,0,0,1,0,0,0,0,1,0,0,Consultation Room (minor case unit),0,10153_10390_36,NA,NA,NA,00:02:20,NA,NA,TRUE,Nurse,245.71666666666667,2.3333333333333335,morning,35,Relative,Desktop Computer,01:01:51,01:04:11
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_36,Supervision-Education,0,10:05:47,10:06:27,00:00:40,0,0,0,0,0,1,0,0,0,1,0,0,0,Consultation Room (minor case unit),0,10153_10390_37,NA,NA,NA,00:00:40,NA,NA,TRUE,Nurse,245.71666666666667,0.6666666666666666,morning,36,Relative,Paper,01:04:11,01:04:51
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_37,In Transit,0,10:06:27,10:07:41,00:01:14,0,0,0,0,1,1,0,0,0,1,0,0,0,Corridors,0,10153_10390_38,NA,NA,NA,00:01:14,NA,NA,TRUE,Nurse,245.71666666666667,1.2333333333333334,morning,37,"Patient, Relative",Paper,01:04:51,01:06:05
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_38,Professional Communication,0,10:07:41,10:08:06,00:00:25,1,0,0,0,0,0,0,0,0,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_39,NA,NA,NA,00:00:25,NA,NA,TRUE,Nurse,245.71666666666667,0.4166666666666667,morning,38,Doctor,NA,01:06:05,01:06:30
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_39,In Transit,0,10:08:06,10:08:16,00:00:10,0,0,0,0,0,0,0,0,1,0,0,0,0,Corridors,0,10153_10390_40,NA,NA,NA,00:00:10,NA,NA,TRUE,Nurse,245.71666666666667,0.16666666666666666,morning,39,NA,NA,01:06:30,01:06:40
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_40,Professional Communication,0,10:08:16,10:10:20,00:02:04,0,0,0,0,0,0,0,1,0,0,0,0,0,Corridors,0,10153_10390_41,NA,NA,NA,00:02:04,NA,NA,TRUE,Nurse,245.71666666666667,2.066666666666667,morning,40,Other,NA,01:06:40,01:08:44
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_41,Social-Personal Activities,0,10:10:20,10:14:00,00:03:40,0,0,0,0,0,0,0,0,1,0,0,0,1,Consultation Room (minor case unit),0,10153_10390_42,NA,NA,NA,00:03:40,NA,NA,TRUE,Nurse,245.71666666666667,3.6666666666666665,morning,41,NA,Phone,01:08:44,01:12:24
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_42,Indirect Care,Wash Hands,10:14:00,10:14:31,00:00:31,0,0,0,0,0,0,0,0,1,0,0,0,0,Treatment Room,0,10153_10390_43,NA,NA,NA,00:00:31,NA,NA,TRUE,Nurse,245.71666666666667,0.5166666666666667,morning,42,NA,NA,01:12:24,01:12:55
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_43,In Transit,0,10:14:31,10:15:28,00:00:57,0,0,0,0,1,1,0,0,0,1,0,0,0,Corridors,0,10153_10390_44,NA,NA,NA,00:00:57,NA,NA,TRUE,Nurse,245.71666666666667,0.95,morning,43,"Patient, Relative",Paper,01:12:55,01:13:52
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_44,Direct Care,Medical History,10:15:28,10:16:21,00:00:53,0,0,0,0,1,1,0,0,0,1,0,0,0,Consultation Room (minor case unit),0,10153_10390_45,NA,NA,NA,00:00:53,NA,NA,TRUE,Nurse,245.71666666666667,0.8833333333333333,morning,44,"Patient, Relative",Paper,01:13:52,01:14:45
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_45,Indirect Care,Wash Hands,10:16:21,10:16:55,00:00:34,0,0,0,0,0,0,0,0,1,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_46,NA,NA,NA,00:00:34,NA,NA,TRUE,Nurse,245.71666666666667,0.5666666666666667,morning,45,NA,NA,01:14:45,01:15:19
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_46,Direct Care,Medical History,10:16:55,10:19:11,00:02:16,0,0,0,0,1,1,0,0,0,1,1,0,0,Consultation Room (minor case unit),0,10153_10390_47,NA,NA,NA,00:02:16,NA,NA,TRUE,Nurse,245.71666666666667,2.2666666666666666,morning,46,"Patient, Relative","Paper, Desktop Computer",01:15:19,01:17:35
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_47,Direct Care,Patient Communication,10:19:11,10:19:47,00:00:36,0,0,0,0,1,0,0,0,0,0,1,0,0,Consultation Room (minor case unit),0,10153_10390_48,NA,NA,NA,00:00:36,NA,NA,TRUE,Nurse,245.71666666666667,0.6,morning,47,Patient,Desktop Computer,01:17:35,01:18:11
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_48,Direct Care,Medical History,10:19:47,10:21:09,00:01:22,0,0,0,0,1,1,0,0,0,0,1,0,0,Consultation Room (minor case unit),0,10153_10390_49,NA,NA,NA,00:01:22,NA,NA,TRUE,Nurse,245.71666666666667,1.3666666666666667,morning,48,"Patient, Relative",Desktop Computer,01:18:11,01:19:33
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_49,Direct Care,Medical History,10:21:09,10:23:20,00:02:11,0,0,0,0,1,1,0,0,0,0,1,0,0,Consultation Room (minor case unit),0,10153_10390_50,NA,NA,NA,00:02:11,NA,NA,TRUE,Nurse,245.71666666666667,2.183333333333333,morning,49,"Patient, Relative",Desktop Computer,01:19:33,01:21:44
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_50,Direct Care,Physical Exam/Vitals,10:23:20,10:24:43,00:01:23,0,0,0,0,1,0,0,0,0,1,0,0,0,Consultation Room (minor case unit),0,10153_10390_51,NA,NA,NA,00:01:23,NA,NA,TRUE,Nurse,245.71666666666667,1.3833333333333333,morning,50,Patient,Paper,01:21:44,01:23:07
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_51,Direct Care,Patient Communication,10:24:43,10:26:01,00:01:18,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_52,NA,NA,NA,00:01:18,NA,NA,TRUE,Nurse,245.71666666666667,1.3,morning,51,Patient,NA,01:23:07,01:24:25
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_52,Direct Care,Medical History,10:26:01,10:28:09,00:02:08,0,0,0,0,0,1,0,0,0,0,1,0,0,Consultation Room (minor case unit),0,10153_10390_53,NA,NA,NA,00:02:08,NA,NA,TRUE,Nurse,245.71666666666667,2.1333333333333333,morning,52,Relative,Desktop Computer,01:24:25,01:26:33
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_53,Direct Care,Patient Communication,10:28:09,10:30:44,00:02:35,0,0,0,0,1,0,0,0,0,0,0,0,0,Consultation Room (minor case unit),0,10153_10390_54,NA,NA,NA,00:02:35,NA,NA,TRUE,Nurse,245.71666666666667,2.5833333333333335,morning,53,Patient,NA,01:26:33,01:29:08
16-Jun-2025,10153,10390,Winston Scott,WS 5,09:01:36,13:07:19,10153_10390_54,Direct Care,Medical History,10:30:44,10:31:30,00:00:46,0,0,0,0,0,0,0,0,1,0,1,0,0,Consultation Room (minor case unit),0,10153_10390_55,NA,NA,NA,00:00:46,NA,NA,TRUE,Nurse,245.71666666666667,0.7666666666666667,morning,54,NA,Desktop Computer,01:29:08,01:29:54
